Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
20,27.027C,OK,7/23/19,13:16:23,1.73E+08,27,0.04,1.50E+05,2.32E+03,100,0,1.50E+05,2.32E+03,51,0.25,1,0.883,0.0718,0.0718,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.865,3.12E+03,Aqueous,0.642,6.83E-07,3.71,7.43,0.888,23.9,0.239,72.5,1,12.3,1.41E+04,1.94E+04,0.00144,100%,5,5,0,2.75E+04,4,2,,,,,2,6.23E-08,40.8,81.5,4.96,12.2,0.0148,1.97E+04,23.7,0.0297
21,27.182C,OK,7/23/19,13:17:00,1.73E+08,27.2,0.0401,1.50E+05,2.47E+03,100,0,1.50E+05,2.47E+03,51,0.25,1,0.883,0.0767,0.0766,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.862,3.12E+03,Aqueous,0.64,6.78E-07,3.76,7.53,0.892,23.7,0.237,74.8,1,10.5,1.59E+04,1.77E+04,0.00139,100%,5,5,0,2.97E+04,4,3,,,,,1,6.77E-07,3.77,7.54,0.737,19.6,0.0382,75.1,79.7,100
21,27.182C,OK,7/23/19,13:17:00,1.73E+08,27.2,0.0401,1.50E+05,2.47E+03,100,0,1.50E+05,2.47E+03,51,0.25,1,0.883,0.0767,0.0766,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.862,3.12E+03,Aqueous,0.64,6.78E-07,3.76,7.53,0.892,23.7,0.237,74.8,1,10.5,1.59E+04,1.77E+04,0.00139,100%,5,5,0,2.97E+04,4,3,,,,,2,5.86E-08,43.5,87,3.08,7.08,0.00501,2.30E+04,18.7,0.0206
21,27.182C,OK,7/23/19,13:17:00,1.73E+08,27.2,0.0401,1.50E+05,2.47E+03,100,0,1.50E+05,2.47E+03,51,0.25,1,0.883,0.0767,0.0766,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.862,3.12E+03,Aqueous,0.64,6.78E-07,3.76,7.53,0.892,23.7,0.237,74.8,1,10.5,1.59E+04,1.77E+04,0.00139,100%,5,5,0,2.97E+04,4,3,,,,,3,3.79E-09,673,1.35E+03,30.7,4.56,0.00208,1.39E+07,1.63,0.0191
22,27.338C,OK,7/23/19,13:17:37,1.73E+08,27.3,0.04,1.52E+05,1.30E+03,100,0,1.52E+05,1.30E+03,51,0.25,1,0.882,0.0852,0.0852,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.859,3.12E+03,Aqueous,0.642,6.93E-07,3.69,7.38,0.91,24.7,0.247,71.5,1,13.2,1.28E+04,2.08E+04,0.00156,100%,5,5,0,3.36E+04,3,2,,,,,1,6.96E-07,3.67,7.35,0.351,9.57,0.00915,70.7,77.4,100
22,27.338C,OK,7/23/19,13:17:37,1.73E+08,27.3,0.04,1.52E+05,1.30E+03,100,0,1.52E+05,1.30E+03,51,0.25,1,0.882,0.0852,0.0852,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.859,3.12E+03,Aqueous,0.642,6.93E-07,3.69,7.38,0.91,24.7,0.247,71.5,1,13.2,1.28E+04,2.08E+04,0.00156,100%,5,5,0,3.36E+04,3,2,,,,,2,5.06E-08,50.5,101,6.91,13.7,0.0187,3.26E+04,22.6,0.022
23,27.496C,OK,7/23/19,13:18:14,1.73E+08,27.5,0.0403,1.50E+05,986,100,0,1.50E+05,986,51,0.25,1,0.883,0.111,0.111,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.856,3.12E+03,Aqueous,0.636,7.04E-07,3.65,7.3,0.881,24.1,0.241,69.7,1,13.3,1.39E+04,2.04E+04,0.00164,100%,5,5,0,4.54E+04,5,4,,,,,1,7.03E-07,3.66,7.32,0.378,10.3,0.0107,70,78.4,99.9
23,27.496C,OK,7/23/19,13:18:14,1.73E+08,27.5,0.0403,1.50E+05,986,100,0,1.50E+05,986,51,0.25,1,0.883,0.111,0.111,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.856,3.12E+03,Aqueous,0.636,7.04E-07,3.65,7.3,0.881,24.1,0.241,69.7,1,13.3,1.39E+04,2.04E+04,0.00164,100%,5,5,0,4.54E+04,5,4,,,,,2,5.31E-08,48.4,96.8,6.13,12.7,0.016,2.95E+04,20.1,0.02
23,27.496C,OK,7/23/19,13:18:14,1.73E+08,27.5,0.0403,1.50E+05,986,100,0,1.50E+05,986,51,0.25,1,0.883,0.111,0.111,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.856,3.12E+03,Aqueous,0.636,7.04E-07,3.65,7.3,0.881,24.1,0.241,69.7,1,13.3,1.39E+04,2.04E+04,0.00164,100%,5,5,0,4.54E+04,5,4,,,,,3,1.47E-08,175,350,0,0,0,5.97E+05,1.07,0.00226
23,27.496C,OK,7/23/19,13:18:14,1.73E+08,27.5,0.0403,1.50E+05,986,100,0,1.50E+05,986,51,0.25,1,0.883,0.111,0.111,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.856,3.12E+03,Aqueous,0.636,7.04E-07,3.65,7.3,0.881,24.1,0.241,69.7,1,13.3,1.39E+04,2.04E+04,0.00164,100%,5,5,0,4.54E+04,5,4,,,,,4,6.69E-10,3.84E+03,7.69E+03,506,13.2,0.0173,8.22E+08,0.497,0.0378
24,27.651C,OK,7/23/19,13:18:52,1.73E+08,27.7,0.0394,1.52E+05,2.52E+03,100,0,1.52E+05,2.52E+03,51,0.25,1,0.883,0.138,0.138,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.853,3.12E+03,Aqueous,0.638,6.80E-07,3.8,7.6,0.905,23.8,0.238,76.4,1,15.5,1.45E+04,1.90E+04,0.00177,100%,5,5,0,5.76E+04,3,2,,,,,1,6.99E-07,3.69,7.39,0.368,9.96,0.00993,71.6,77.3,100
24,27.651C,OK,7/23/19,13:18:52,1.73E+08,27.7,0.0394,1.52E+05,2.52E+03,100,0,1.52E+05,2.52E+03,51,0.25,1,0.883,0.138,0.138,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.853,3.12E+03,Aqueous,0.638,6.80E-07,3.8,7.6,0.905,23.8,0.238,76.4,1,15.5,1.45E+04,1.90E+04,0.00177,100%,5,5,0,5.76E+04,3,2,,,,,2,5.74E-08,45,90.1,0.38,0.843,7.10E-05,2.49E+04,22.7,0.0257
25,27.803C,OK,7/23/19,13:19:29,1.73E+08,27.8,0.0388,1.48E+05,1.82E+03,100,0,1.48E+05,1.82E+03,51,0.25,1,0.883,0.0848,0.0847,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.851,3.12E+03,Aqueous,0.637,7.06E-07,3.67,7.34,0.87,23.7,0.237,70.5,1,11.8,1.63E+04,1.87E+04,0.00174,100%,5,5,0,3.34E+04,3,3,,,,,1,2.80E-06,0.925,1.85,0.108,11.7,0.0137,2.81,5.27,85.4
25,27.803C,OK,7/23/19,13:19:29,1.73E+08,27.8,0.0388,1.48E+05,1.82E+03,100,0,1.48E+05,1.82E+03,51,0.25,1,0.883,0.0848,0.0847,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.851,3.12E+03,Aqueous,0.637,7.06E-07,3.67,7.34,0.87,23.7,0.237,70.5,1,11.8,1.63E+04,1.87E+04,0.00174,100%,5,5,0,3.34E+04,3,3,,,,,2,6.48E-07,4,7.99,0.351,8.77,0.00769,86.1,77.3,14.6
25,27.803C,OK,7/23/19,13:19:29,1.73E+08,27.8,0.0388,1.48E+05,1.82E+03,100,0,1.48E+05,1.82E+03,51,0.25,1,0.883,0.0848,0.0847,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.851,3.12E+03,Aqueous,0.637,7.06E-07,3.67,7.34,0.87,23.7,0.237,70.5,1,11.8,1.63E+04,1.87E+04,0.00174,100%,5,5,0,3.34E+04,3,3,,,,,3,3.86E-08,67.1,134,9.17,13.7,0.0187,6.33E+04,17.5,0.00251
26,27.957C,OK,7/23/19,13:20:06,1.73E+08,28,0.0407,1.48E+05,1.71E+03,100,0,1.48E+05,1.71E+03,51,0.25,1,0.883,0.0742,0.0741,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.848,3.12E+03,Aqueous,0.632,7.05E-07,3.69,7.38,0.875,23.7,0.237,71.4,1,12.4,1.69E+04,1.81E+04,0.00154,100%,5,5,0,2.86E+04,3,2,,,,,1,7.11E-07,3.66,7.33,0.409,11.2,0.0125,70.2,79.5,100
26,27.957C,OK,7/23/19,13:20:06,1.73E+08,28,0.0407,1.48E+05,1.71E+03,100,0,1.48E+05,1.71E+03,51,0.25,1,0.883,0.0742,0.0741,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.848,3.12E+03,Aqueous,0.632,7.05E-07,3.69,7.38,0.875,23.7,0.237,71.4,1,12.4,1.69E+04,1.81E+04,0.00154,100%,5,5,0,2.86E+04,3,2,,,,,2,5.62E-08,46.3,92.6,3.51,7.57,0.00573,2.66E+04,20.5,0.0209
27,28.114C,OK,7/23/19,13:20:43,1.73E+08,28.1,0.0395,1.49E+05,843,100,0,1.49E+05,843,51,0.25,1,0.883,0.0758,0.0758,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.845,3.12E+03,Aqueous,0.635,7.03E-07,3.71,7.43,0.88,23.7,0.237,72.5,1,14.6,1.66E+04,1.83E+04,0.00184,100%,5,5,0,2.93E+04,3,2,,,,,1,6.98E-07,3.74,7.48,0.365,9.75,0.0095,73.8,80.3,100
27,28.114C,OK,7/23/19,13:20:43,1.73E+08,28.1,0.0395,1.49E+05,843,100,0,1.49E+05,843,51,0.25,1,0.883,0.0758,0.0758,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.845,3.12E+03,Aqueous,0.635,7.03E-07,3.71,7.43,0.88,23.7,0.237,72.5,1,14.6,1.66E+04,1.83E+04,0.00184,100%,5,5,0,2.93E+04,3,2,,,,,2,4.25E-08,61.4,123,5.29,8.61,0.00741,5.14E+04,19.7,0.0147
28,28.267C,OK,7/23/19,13:21:21,1.73E+08,28.3,0.0395,1.49E+05,2.39E+03,100,0,1.49E+05,2.39E+03,51,0.25,1,0.884,0.0751,0.075,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.842,3.12E+03,Aqueous,0.638,7.04E-07,3.73,7.45,0.896,24,0.24,73.1,1,12.4,1.42E+04,2.03E+04,0.00154,100%,5,5,0,2.90E+04,3,3,,,,,1,5.07E-06,0.518,1.04,0.0696,13.4,0.0181,0.721,2.36,92.3
28,28.267C,OK,7/23/19,13:21:21,1.73E+08,28.3,0.0395,1.49E+05,2.39E+03,100,0,1.49E+05,2.39E+03,51,0.25,1,0.884,0.0751,0.075,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.842,3.12E+03,Aqueous,0.638,7.04E-07,3.73,7.45,0.896,24,0.24,73.1,1,12.4,1.42E+04,2.03E+04,0.00154,100%,5,5,0,2.90E+04,3,3,,,,,2,7.03E-07,3.73,7.47,0.386,10.3,0.0107,73.4,76.3,7.74
28,28.267C,OK,7/23/19,13:21:21,1.73E+08,28.3,0.0395,1.49E+05,2.39E+03,100,0,1.49E+05,2.39E+03,51,0.25,1,0.884,0.0751,0.075,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.842,3.12E+03,Aqueous,0.638,7.04E-07,3.73,7.45,0.896,24,0.24,73.1,1,12.4,1.42E+04,2.03E+04,0.00154,100%,5,5,0,2.90E+04,3,3,,,,,3,4.77E-08,55,110,6.86,12.5,0.0156,3.97E+04,21.3,0.0015
29,28.421C,OK,7/23/19,13:21:58,1.73E+08,28.4,0.0395,1.50E+05,4.18E+03,100,0,1.50E+05,4.18E+03,51,0.25,1,0.883,0.0749,0.0748,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.839,3.12E+03,Aqueous,0.645,7.15E-07,3.68,7.35,1.04,28.4,0.284,70.8,1,17.8,9.72E+03,2.37E+04,0.00189,80%,5,4,1,2.89E+04,6,4,,,,,1,7.99E-07,3.29,6.58,0.434,13.2,0.0174,54.7,66.2,98.5
29,28.421C,OK,7/23/19,13:21:58,1.73E+08,28.4,0.0395,1.50E+05,4.18E+03,100,0,1.50E+05,4.18E+03,51,0.25,1,0.883,0.0749,0.0748,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.839,3.12E+03,Aqueous,0.645,7.15E-07,3.68,7.35,1.04,28.4,0.284,70.8,1,17.8,9.72E+03,2.37E+04,0.00189,80%,5,4,1,2.89E+04,6,4,,,,,2,3.15E-07,8.36,16.7,0.949,11.4,0.0129,484,15.6,1.45
29,28.421C,OK,7/23/19,13:21:58,1.73E+08,28.4,0.0395,1.50E+05,4.18E+03,100,0,1.50E+05,4.18E+03,51,0.25,1,0.883,0.0749,0.0748,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.839,3.12E+03,Aqueous,0.645,7.15E-07,3.68,7.35,1.04,28.4,0.284,70.8,1,17.8,9.72E+03,2.37E+04,0.00189,80%,5,4,1,2.89E+04,6,4,,,,,3,4.87E-08,54,108,7.12,13.2,0.0174,3.80E+04,16.6,0.012
29,28.421C,OK,7/23/19,13:21:58,1.73E+08,28.4,0.0395,1.50E+05,4.18E+03,100,0,1.50E+05,4.18E+03,51,0.25,1,0.883,0.0749,0.0748,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.839,3.12E+03,Aqueous,0.645,7.15E-07,3.68,7.35,1.04,28.4,0.284,70.8,1,17.8,9.72E+03,2.37E+04,0.00189,80%,5,4,1,2.89E+04,6,4,,,,,4,3.05E-09,861,1.72E+03,96.8,11.2,0.0127,2.48E+07,1.54,0.0201
30,28.577C,OK,7/23/19,13:22:35,1.73E+08,28.6,0.0408,1.47E+05,1.28E+03,100,0,1.47E+05,1.28E+03,51,0.25,1,0.884,0.0747,0.0746,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.836,3.12E+03,Aqueous,0.634,7.16E-07,3.69,7.38,0.881,23.9,0.239,71.4,1,14,1.50E+04,2.02E+04,0.00164,100%,5,5,0,2.88E+04,5,3,,,,,1,6.97E-07,3.79,7.59,1.07,28.3,0.08,76.2,79.3,99.9
30,28.577C,OK,7/23/19,13:22:35,1.73E+08,28.6,0.0408,1.47E+05,1.28E+03,100,0,1.47E+05,1.28E+03,51,0.25,1,0.884,0.0747,0.0746,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.836,3.12E+03,Aqueous,0.634,7.16E-07,3.69,7.38,0.881,23.9,0.239,71.4,1,14,1.50E+04,2.02E+04,0.00164,100%,5,5,0,2.88E+04,5,3,,,,,2,5.75E-08,45.9,91.9,7.12,15.5,0.024,2.61E+04,19.6,0.019
30,28.577C,OK,7/23/19,13:22:35,1.73E+08,28.6,0.0408,1.47E+05,1.28E+03,100,0,1.47E+05,1.28E+03,51,0.25,1,0.884,0.0747,0.0746,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.836,3.12E+03,Aqueous,0.634,7.16E-07,3.69,7.38,0.881,23.9,0.239,71.4,1,14,1.50E+04,2.02E+04,0.00164,100%,5,5,0,2.88E+04,5,3,,,,,3,1.33E-09,1.98E+03,3.96E+03,208,10.5,0.011,1.74E+08,1.13,0.0396
31,28.735C,OK,7/23/19,13:23:13,1.73E+08,28.7,0.0413,1.47E+05,1.44E+03,100,0,1.47E+05,1.44E+03,51,0.25,1,0.884,0.0739,0.0739,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.833,3.12E+03,Aqueous,0.634,7.17E-07,3.69,7.39,0.878,23.8,0.238,71.6,1,11.6,1.56E+04,1.98E+04,0.00158,100%,5,5,0,2.85E+04,4,3,,,,,1,2.65E-06,0.998,2,0.066,6.62,0.00438,3.35,1.07,40
31,28.735C,OK,7/23/19,13:23:13,1.73E+08,28.7,0.0413,1.47E+05,1.44E+03,100,0,1.47E+05,1.44E+03,51,0.25,1,0.884,0.0739,0.0739,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.833,3.12E+03,Aqueous,0.634,7.17E-07,3.69,7.39,0.878,23.8,0.238,71.6,1,11.6,1.56E+04,1.98E+04,0.00158,100%,5,5,0,2.85E+04,4,3,,,,,2,7.14E-07,3.71,7.42,0.426,11.5,0.0132,72.4,77.6,60
31,28.735C,OK,7/23/19,13:23:13,1.73E+08,28.7,0.0413,1.47E+05,1.44E+03,100,0,1.47E+05,1.44E+03,51,0.25,1,0.884,0.0739,0.0739,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.833,3.12E+03,Aqueous,0.634,7.17E-07,3.69,7.39,0.878,23.8,0.238,71.6,1,11.6,1.56E+04,1.98E+04,0.00158,100%,5,5,0,2.85E+04,4,3,,,,,3,5.73E-08,46.2,92.4,0,0,0,2.64E+04,21.4,0.0137
32,28.892C,OK,7/23/19,13:23:50,1.73E+08,28.9,0.0404,1.47E+05,2.03E+03,100,0,1.47E+05,2.03E+03,51,0.25,1,0.884,0.0739,0.0739,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.831,3.12E+03,Aqueous,0.636,7.26E-07,3.67,7.34,0.871,23.7,0.237,70.4,1,13.3,1.77E+04,1.84E+04,0.00184,100%,5,5,0,2.85E+04,3,2,,,,,1,7.44E-07,3.58,7.16,0.473,13.2,0.0174,66.5,78.2,100
32,28.892C,OK,7/23/19,13:23:50,1.73E+08,28.9,0.0404,1.47E+05,2.03E+03,100,0,1.47E+05,2.03E+03,51,0.25,1,0.884,0.0739,0.0739,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.831,3.12E+03,Aqueous,0.636,7.26E-07,3.67,7.34,0.871,23.7,0.237,70.4,1,13.3,1.77E+04,1.84E+04,0.00184,100%,5,5,0,2.85E+04,3,2,,,,,2,6.65E-08,40.1,80.1,5.47,13.7,0.0187,1.89E+04,21.8,0.0292
33,29.047C,OK,7/23/19,13:24:27,1.73E+08,29,0.04,1.46E+05,2.44E+03,100,0,1.46E+05,2.44E+03,51,0.25,1,0.884,0.0747,0.0746,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.828,3.12E+03,Aqueous,0.638,7.35E-07,3.63,7.26,0.861,23.7,0.237,68.7,1,15.3,1.66E+04,1.98E+04,0.00172,100%,5,5,0,2.88E+04,5,4,,,,,1,7.42E-07,3.6,7.2,0.472,13.1,0.0172,67.4,77.8,99.9
33,29.047C,OK,7/23/19,13:24:27,1.73E+08,29,0.04,1.46E+05,2.44E+03,100,0,1.46E+05,2.44E+03,51,0.25,1,0.884,0.0747,0.0746,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.828,3.12E+03,Aqueous,0.638,7.35E-07,3.63,7.26,0.861,23.7,0.237,68.7,1,15.3,1.66E+04,1.98E+04,0.00172,100%,5,5,0,2.88E+04,5,4,,,,,2,1.71E-07,15.6,31.3,0,0,0,2.10E+03,6.7,0.0997
33,29.047C,OK,7/23/19,13:24:27,1.73E+08,29,0.04,1.46E+05,2.44E+03,100,0,1.46E+05,2.44E+03,51,0.25,1,0.884,0.0747,0.0746,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.828,3.12E+03,Aqueous,0.638,7.35E-07,3.63,7.26,0.861,23.7,0.237,68.7,1,15.3,1.66E+04,1.98E+04,0.00172,100%,5,5,0,2.88E+04,5,4,,,,,3,3.71E-08,71.9,144,9.5,13.2,0.0175,7.43E+04,15.3,0.0101
33,29.047C,OK,7/23/19,13:24:27,1.73E+08,29,0.04,1.46E+05,2.44E+03,100,0,1.46E+05,2.44E+03,51,0.25,1,0.884,0.0747,0.0746,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.828,3.12E+03,Aqueous,0.638,7.35E-07,3.63,7.26,0.861,23.7,0.237,68.7,1,15.3,1.66E+04,1.98E+04,0.00172,100%,5,5,0,2.88E+04,5,4,,,,,4,1.12E-08,239,478,0,0,0,1.23E+06,0.203,0.00113
34,29.202C,OK,7/23/19,13:25:05,1.73E+08,29.2,0.0395,1.46E+05,1.06E+03,100,0,1.46E+05,1.06E+03,51,0.25,1,0.884,0.0729,0.0729,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.825,3.12E+03,Aqueous,0.631,7.45E-07,3.6,7.2,0.854,23.7,0.237,67.5,1,8.36,1.66E+04,2.02E+04,0.0013,100%,5,5,0,2.80E+04,5,4,,,,,1,3.62E-06,0.741,1.48,0.0788,10.6,0.0113,1.67,2.35,77.1
34,29.202C,OK,7/23/19,13:25:05,1.73E+08,29.2,0.0395,1.46E+05,1.06E+03,100,0,1.46E+05,1.06E+03,51,0.25,1,0.884,0.0729,0.0729,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.825,3.12E+03,Aqueous,0.631,7.45E-07,3.6,7.2,0.854,23.7,0.237,67.5,1,8.36,1.66E+04,2.02E+04,0.0013,100%,5,5,0,2.80E+04,5,4,,,,,2,7.43E-07,3.61,7.22,0.583,16.1,0.026,68,75.6,22.9
34,29.202C,OK,7/23/19,13:25:05,1.73E+08,29.2,0.0395,1.46E+05,1.06E+03,100,0,1.46E+05,1.06E+03,51,0.25,1,0.884,0.0729,0.0729,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.825,3.12E+03,Aqueous,0.631,7.45E-07,3.6,7.2,0.854,23.7,0.237,67.5,1,8.36,1.66E+04,2.02E+04,0.0013,100%,5,5,0,2.80E+04,5,4,,,,,3,9.91E-08,27.1,54.2,0.526,1.94,0.000377,7.57E+03,16.8,0.0126
34,29.202C,OK,7/23/19,13:25:05,1.73E+08,29.2,0.0395,1.46E+05,1.06E+03,100,0,1.46E+05,1.06E+03,51,0.25,1,0.884,0.0729,0.0729,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.825,3.12E+03,Aqueous,0.631,7.45E-07,3.6,7.2,0.854,23.7,0.237,67.5,1,8.36,1.66E+04,2.02E+04,0.0013,100%,5,5,0,2.80E+04,5,4,,,,,4,7.56E-09,355,710,48.4,13.6,0.0186,3.12E+06,5.23,0.00775
35,29.357C,OK,7/23/19,13:25:42,1.73E+08,29.4,0.0397,1.49E+05,7.54E+03,100,0,1.49E+05,7.54E+03,51,0.25,1,0.884,0.0719,0.0719,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.822,3.12E+03,Aqueous,0.632,7.22E-07,3.73,7.47,0.891,23.9,0.239,73.5,1,19.7,1.88E+04,1.71E+04,0.002,60%,5,3,2,2.77E+04,3,2,,,,,1,7.31E-07,3.69,7.38,0.466,12.6,0.0159,71.4,81.3,100
35,29.357C,OK,7/23/19,13:25:42,1.73E+08,29.4,0.0397,1.49E+05,7.54E+03,100,0,1.49E+05,7.54E+03,51,0.25,1,0.884,0.0719,0.0719,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.822,3.12E+03,Aqueous,0.632,7.22E-07,3.73,7.47,0.891,23.9,0.239,73.5,1,19.7,1.88E+04,1.71E+04,0.002,60%,5,3,2,2.77E+04,3,2,,,,,2,4.41E-08,61.2,122,2.76,4.51,0.00203,5.10E+04,18.7,0.0128
36,29.515C,OK,7/23/19,13:26:20,1.73E+08,29.5,0.0396,1.45E+05,761,100,0,1.45E+05,761,51,0.25,1,0.884,0.0717,0.0716,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.82,3.12E+03,Aqueous,0.632,7.32E-07,3.69,7.39,0.878,23.8,0.238,71.6,1,11.4,1.82E+04,1.82E+04,0.00156,100%,5,5,0,2.75E+04,4,3,,,,,1,8.52E-07,3.17,6.35,0.54,17,0.029,50.2,51.9,90.2
36,29.515C,OK,7/23/19,13:26:20,1.73E+08,29.5,0.0396,1.45E+05,761,100,0,1.45E+05,761,51,0.25,1,0.884,0.0717,0.0716,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.82,3.12E+03,Aqueous,0.632,7.32E-07,3.69,7.39,0.878,23.8,0.238,71.6,1,11.4,1.82E+04,1.82E+04,0.00156,100%,5,5,0,2.75E+04,4,3,,,,,2,5.08E-07,5.33,10.7,0,0,0,169,31.7,9.83
36,29.515C,OK,7/23/19,13:26:20,1.73E+08,29.5,0.0396,1.45E+05,761,100,0,1.45E+05,761,51,0.25,1,0.884,0.0717,0.0716,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.82,3.12E+03,Aqueous,0.632,7.32E-07,3.69,7.39,0.878,23.8,0.238,71.6,1,11.4,1.82E+04,1.82E+04,0.00156,100%,5,5,0,2.75E+04,4,3,,,,,3,4.22E-08,64,128,6.02,9.41,0.00885,5.66E+04,16.4,0.00929
